date,home_team,away_team,home_points,away_points,home_moneyline,away_moneyline,spread_close
2018-04-04,Orlando Magic,Dallas Mavericks,105,100,-125.0,105.0,-1.5
2018-04-04,Toronto Raptors,Boston Celtics,96,78,-340.0,270.0,-7.0
2018-04-04,Atlanta Hawks,Miami Heat,86,115,270.0,-340.0,7.0
2018-04-04,New Orleans Pelicans,Memphis Grizzlies,123,95,-1600.0,900.0,-13.5
2018-04-04,Los Angeles Lakers,San Antonio Spurs,122,112,230.0,-280.0,6.5
2018-04-05,Indiana Pacers,Golden State Warriors,126,106,130.0,-150.0,3.0
2018-04-05,Cleveland Cavaliers,Washington Wizards,119,115,-260.0,210.0,-6.0
2018-04-05,Houston Rockets,Portland Trail Blazers,96,94,-900.0,600.0,-11.0
2018-04-05,Milwaukee Bucks,Brooklyn Nets,111,119,-550.0,400.0,-9.5
2018-04-05,Utah Jazz,LA Clippers,117,95,-340.0,270.0,-7.5
2018-04-05,Denver Nuggets,Minnesota Timberwolves,100,96,-190.0,160.0,-4.5
2018-04-06,Detroit Pistons,Dallas Mavericks,113,106,-330.0,260.0,-7.0
2018-04-06,Orlando Magic,Charlotte Hornets,100,137,260.0,-330.0,7.5
2018-04-06,Philadelphia 76ers,Cleveland Cavaliers,132,130,-170.0,145.0,-3.5
2018-04-06,Washington Wizards,Atlanta Hawks,97,103,-850.0,575.0,-10.5
2018-04-06,Boston Celtics,Chicago Bulls,111,104,-330.0,260.0,-7.0
2018-04-06,New York Knicks,Miami Heat,122,98,300.0,-400.0,7.5
2018-04-06,Toronto Raptors,Indiana Pacers,92,73,-350.0,275.0,-7.5
2018-04-06,Memphis Grizzlies,Sacramento Kings,93,94,145.0,-170.0,4.0
2018-04-06,Phoenix Suns,New Orleans Pelicans,103,122,750.0,-1200.0,12.0
2018-04-06,Los Angeles Lakers,Minnesota Timberwolves,96,113,185.0,-230.0,5.5
2018-04-07,LA Clippers,Denver Nuggets,115,134,155.0,-180.0,4.5
2018-04-07,New York Knicks,Milwaukee Bucks,102,115,211.0,-255.0,6.0
2018-04-07,Chicago Bulls,Brooklyn Nets,96,124,180.0,-215.0,5.0
2018-04-07,Houston Rockets,Oklahoma City Thunder,102,108,-180.0,155.0,-4.0
2018-04-07,Golden State Warriors,New Orleans Pelicans,120,126,-250.0,207.0,-5.5
2018-04-07,San Antonio Spurs,Portland Trail Blazers,116,105,-220.0,184.0,-5.0
2018-04-08,Charlotte Hornets,Indiana Pacers,117,123,-120.0,100.0,-1.0
2018-04-08,Philadelphia 76ers,Dallas Mavericks,109,97,-1400.0,800.0,-13.0
2018-04-08,Memphis Grizzlies,Detroit Pistons,130,117,210.0,-260.0,6.0
2018-04-08,Toronto Raptors,Orlando Magic,112,101,-700.0,500.0,-10.0
2018-04-08,Los Angeles Lakers,Utah Jazz,97,112,400.0,-550.0,9.5
2018-04-08,Boston Celtics,Atlanta Hawks,106,112,-550.0,400.0,-9.5
2018-04-08,Phoenix Suns,Golden State Warriors,100,117,675.0,-1050.0,13.0
2018-04-09,Detroit Pistons,Toronto Raptors,98,108,220.0,-270.0,6.0
2018-04-09,Brooklyn Nets,Chicago Bulls,114,105,-280.0,230.0,-6.5
2018-04-09,Miami Heat,Oklahoma City Thunder,93,115,170.0,-200.0,4.5
2018-04-09,New York Knicks,Cleveland Cavaliers,109,123,800.0,-1400.0,12.0
2018-04-09,Milwaukee Bucks,Orlando Magic,102,86,-650.0,450.0,-10.0
2018-04-09,Minnesota Timberwolves,Memphis Grizzlies,113,94,-4000.0,1400.0,-16.5
2018-04-09,San Antonio Spurs,Sacramento Kings,98,85,-2000.0,1000.0,-14.0
2018-04-09,Denver Nuggets,Portland Trail Blazers,88,82,-190.0,160.0,-4.5
2018-04-09,LA Clippers,New Orleans Pelicans,100,113,375.0,-500.0,9.0
2018-04-10,Indiana Pacers,Charlotte Hornets,93,119,-135.0,115.0,-2.0
2018-04-10,Atlanta Hawks,Philadelphia 76ers,113,121,450.0,-650.0,10.0
2018-04-10,Washington Wizards,Boston Celtics,113,101,-350.0,275.0,-7.5
2018-04-10,Dallas Mavericks,Phoenix Suns,97,124,-140.0,120.0,-2.5
2018-04-10,Utah Jazz,Golden State Warriors,119,79,-400.0,300.0,-8.5
2018-04-10,Los Angeles Lakers,Houston Rockets,99,105,300.0,-400.0,8.5
2018-04-11,Boston Celtics,Brooklyn Nets,110,97,165.0,-195.0,4.5
2018-04-11,Cleveland Cavaliers,New York Knicks,98,110,-400.0,300.0,-8.0
2018-04-11,Miami Heat,Toronto Raptors,116,109,-140.0,120.0,-2.5
2018-04-11,Orlando Magic,Washington Wizards,101,92,220.0,-270.0,6.0
2018-04-11,Philadelphia 76ers,Milwaukee Bucks,130,95,-250.0,200.0,-5.5
2018-04-11,Chicago Bulls,Detroit Pistons,87,119,170.0,-200.0,5.0
2018-04-11,Minnesota Timberwolves,Denver Nuggets,112,106,-155.0,135.0,-3.5
2018-04-11,New Orleans Pelicans,San Antonio Spurs,122,98,-160.0,140.0,-3.5
2018-04-11,Oklahoma City Thunder,Memphis Grizzlies,137,123,-5000.0,1500.0,-16.5
2018-04-11,LA Clippers,Los Angeles Lakers,100,115,-145.0,125.0,-2.5
2018-04-11,Portland Trail Blazers,Utah Jazz,102,93,-135.0,115.0,-2.0
2018-04-11,Sacramento Kings,Houston Rockets,96,83,-135.0,115.0,-2.0
2018-10-16,Boston Celtics,Philadelphia 76ers,105,87,-200.0,170.0,-4.5
2018-10-16,Golden State Warriors,Oklahoma City Thunder,108,100,-1100.0,711.0,-12.0
2018-10-17,Charlotte Hornets,Milwaukee Bucks,112,113,144.0,-165.0,3.0
2018-10-17,Detroit Pistons,Brooklyn Nets,103,100,-255.0,211.0,-6.0
2018-10-17,Indiana Pacers,Memphis Grizzlies,111,83,-325.0,263.0,-7.5
2018-10-17,Orlando Magic,Miami Heat,104,101,115.0,-135.0,2.5
2018-10-17,New York Knicks,Atlanta Hawks,126,107,-170.0,148.0,-4.0
2018-10-17,Toronto Raptors,Cleveland Cavaliers,116,104,-1300.0,797.0,-12.5
2018-10-17,Houston Rockets,New Orleans Pelicans,112,131,-345.0,278.0,-8.0
2018-10-17,San Antonio Spurs,Minnesota Timberwolves,112,108,-145.0,125.0,-2.5
2018-10-17,Sacramento Kings,Utah Jazz,117,123,317.0,-400.0,8.5
2018-10-17,LA Clippers,Denver Nuggets,98,107,105.0,-125.0,2.0
2018-10-17,Phoenix Suns,Dallas Mavericks,121,100,110.0,-130.0,2.5
2018-10-18,Philadelphia 76ers,Chicago Bulls,127,108,-1150.0,733.0,-12.5
2018-10-18,Washington Wizards,Miami Heat,112,113,-260.0,215.0,-6.0
2018-10-18,Portland Trail Blazers,Los Angeles Lakers,128,119,-155.0,135.0,-3.0
2018-10-19,Orlando Magic,Charlotte Hornets,88,120,105.0,-125.0,1.5
2018-10-19,Brooklyn Nets,New York Knicks,107,105,-170.0,148.0,-4.0
2018-10-19,Toronto Raptors,Boston Celtics,113,101,-155.0,135.0,-3.0
2018-10-19,Memphis Grizzlies,Atlanta Hawks,131,117,-290.0,237.0,-7.0
2018-10-19,Minnesota Timberwolves,Cleveland Cavaliers,131,123,-425.0,334.0,-8.5
2018-10-19,New Orleans Pelicans,Sacramento Kings,149,129,-1000.0,664.0,-11.5
2018-10-19,Milwaukee Bucks,Indiana Pacers,118,101,-165.0,144.0,-3.5
2018-10-19,Utah Jazz,Golden State Warriors,123,124,115.0,-135.0,2.5
2018-10-19,LA Clippers,Oklahoma City Thunder,108,92,-150.0,130.0,-3.0
2018-10-20,Indiana Pacers,Brooklyn Nets,132,112,-380.0,303.0,-8.0
2018-10-20,Washington Wizards,Toronto Raptors,113,117,-130.0,110.0,-2.0
2018-10-20,New York Knicks,Boston Celtics,101,103,384.0,-500.0,9.5
2018-10-20,Philadelphia 76ers,Orlando Magic,116,115,-1300.0,797.0,-12.5
2018-10-20,Miami Heat,Charlotte Hornets,112,113,-155.0,135.0,-3.5
2018-10-20,Chicago Bulls,Detroit Pistons,116,118,170.0,-200.0,5.0
2018-10-20,Dallas Mavericks,Minnesota Timberwolves,140,136,-130.0,110.0,-2.0
2018-10-20,Denver Nuggets,Phoenix Suns,119,91,-620.0,459.0,-10.5
2018-10-20,Portland Trail Blazers,San Antonio Spurs,121,108,-205.0,172.0,-5.0
2018-10-20,Los Angeles Lakers,Houston Rockets,115,124,140.0,-160.0,3.5
2018-10-21,Cleveland Cavaliers,Atlanta Hawks,111,133,-380.0,303.0,-8.0
2018-10-21,Oklahoma City Thunder,Sacramento Kings,120,131,-650.0,477.0,-10.5
2018-10-21,Denver Nuggets,Golden State Warriors,100,98,163.0,-189.0,4.5
2018-10-21,LA Clippers,Houston Rockets,115,112,-135.0,115.0,-2.5
2018-10-22,Boston Celtics,Orlando Magic,90,93,-894.0,611.0,-11.0
2018-10-22,Toronto Raptors,Charlotte Hornets,127,106,-400.0,317.0,-8.5
2018-10-22,Milwaukee Bucks,New York Knicks,124,113,-900.0,614.0,-11.5
2018-10-22,Minnesota Timberwolves,Indiana Pacers,101,91,-130.0,110.0,-2.0
2018-10-22,Dallas Mavericks,Chicago Bulls,115,109,-200.0,170.0,-5.0
2018-10-22,Utah Jazz,Memphis Grizzlies,84,92,-700.0,506.0,-11.0
2018-10-22,Portland Trail Blazers,Washington Wizards,124,125,-185.0,160.0,-4.5
2018-10-22,Golden State Warriors,Phoenix Suns,123,103,-1300.0,797.0,-12.5
2018-10-22,Los Angeles Lakers,San Antonio Spurs,142,143,-130.0,110.0,-2.0
2018-10-23,Detroit Pistons,Philadelphia 76ers,133,132,100.0,-120.0,1.0
2018-10-23,New Orleans Pelicans,LA Clippers,116,109,-245.0,203.0,-5.5
2018-10-23,Denver Nuggets,Sacramento Kings,126,112,-900.0,614.0,-12.0
2018-10-24,Atlanta Hawks,Dallas Mavericks,111,104,110.0,-130.0,2.0
2018-10-24,Cleveland Cavaliers,Brooklyn Nets,86,102,-145.0,125.0,-2.5
2018-10-24,Miami Heat,New York Knicks,110,87,-400.0,300.0,-8.0
2018-10-24,Toronto Raptors,Minnesota Timberwolves,112,105,-425.0,325.0,-8.5
2018-10-24,Chicago Bulls,Charlotte Hornets,112,110,170.0,-200.0,4.5
2018-10-24,Houston Rockets,Utah Jazz,89,100,-115.0,-105.0,-1.0
2018-10-24,San Antonio Spurs,Indiana Pacers,96,116,-125.0,105.0,-1.5
2018-10-24,Milwaukee Bucks,Philadelphia 76ers,123,108,-220.0,180.0,-5.0
2018-10-24,Phoenix Suns,Los Angeles Lakers,113,131,185.0,-230.0,5.5
2018-10-24,Sacramento Kings,Memphis Grizzlies,97,92,120.0,-140.0,2.5
2018-10-24,Golden State Warriors,Washington Wizards,144,122,-650.0,450.0,-10.0
2018-10-25,Detroit Pistons,Cleveland Cavaliers,110,103,-500.0,375.0,-9.5
2018-10-25,Orlando Magic,Portland Trail Blazers,114,128,145.0,-170.0,3.5
2018-10-25,Oklahoma City Thunder,Boston Celtics,95,101,-110.0,-110.0,0.0
2018-10-25,Los Angeles Lakers,Denver Nuggets,121,114,100.0,-120.0,1.5
2018-10-26,Charlotte Hornets,Chicago Bulls,135,106,-650.0,450.0,-10.5
2018-10-26,New York Knicks,Golden State Warriors,100,128,650.0,-1000.0,11.5
2018-10-26,Toronto Raptors,Dallas Mavericks,116,107,-1000.0,650.0,-11.5
2018-10-26,Houston Rockets,LA Clippers,113,133,-180.0,150.0,-4.0
2018-10-26,Minnesota Timberwolves,Milwaukee Bucks,95,125,110.0,-130.0,2.0
2018-10-26,New Orleans Pelicans,Brooklyn Nets,117,115,-500.0,375.0,-9.0
2018-10-26,Sacramento Kings,Washington Wizards,116,112,190.0,-240.0,5.5
2018-10-27,Detroit Pistons,Boston Celtics,89,109,140.0,-160.0,3.5
2018-10-27,New Orleans Pelicans,Utah Jazz,111,132,210.0,-260.0,6.0
2018-10-27,Atlanta Hawks,Chicago Bulls,85,97,-240.0,190.0,-5.5
2018-10-27,Cleveland Cavaliers,Indiana Pacers,107,119,275.0,-350.0,7.5
2018-10-27,Philadelphia 76ers,Charlotte Hornets,105,103,-280.0,230.0,-7.0
2018-10-27,Miami Heat,Portland Trail Blazers,120,111,-125.0,105.0,-1.5
2018-10-27,Memphis Grizzlies,Phoenix Suns,117,96,-350.0,275.0,-7.5
2018-10-27,Milwaukee Bucks,Orlando Magic,113,91,-500.0,375.0,-9.0
2018-10-27,San Antonio Spurs,Los Angeles Lakers,110,106,-105.0,-115.0,1.0
2018-10-28,Brooklyn Nets,Golden State Warriors,114,120,450.0,-650.0,9.5
2018-10-28,Dallas Mavericks,Utah Jazz,104,113,170.0,-200.0,4.5
2018-10-28,Oklahoma City Thunder,Phoenix Suns,117,110,-2000.0,1000.0,-13.0
2018-10-28,LA Clippers,Washington Wizards,136,104,-170.0,145.0,-3.5
2018-10-29,Indiana Pacers,Portland Trail Blazers,93,103,-170.0,145.0,-4.0
2018-10-29,Philadelphia 76ers,Atlanta Hawks,113,92,-1000.0,650.0,-11.0
2018-10-29,Miami Heat,Sacramento Kings,113,123,-500.0,375.0,-9.5
2018-10-29,New York Knicks,Brooklyn Nets,115,96,-120.0,100.0,-1.0
2018-10-29,Chicago Bulls,Golden State Warriors,124,149,600.0,-900.0,11.0
2018-10-29,Milwaukee Bucks,Toronto Raptors,124,109,110.0,-130.0,2.0
2018-10-29,Minnesota Timberwolves,Los Angeles Lakers,124,120,105.0,-125.0,1.5
2018-10-29,San Antonio Spurs,Dallas Mavericks,113,108,-310.0,250.0,-7.0
2018-10-29,Denver Nuggets,New Orleans Pelicans,116,111,-500.0,375.0,-9.5
2018-10-30,Charlotte Hornets,Miami Heat,125,113,-160.0,140.0,-3.5
2018-10-30,Cleveland Cavaliers,Atlanta Hawks,136,114,-205.0,172.0,-4.5
2018-10-30,Orlando Magic,Sacramento Kings,99,107,-200.0,170.0,-4.5
2018-10-30,Boston Celtics,Detroit Pistons,108,105,-480.0,371.0,-8.5
2018-10-30,Toronto Raptors,Philadelphia 76ers,129,112,-260.0,215.0,-6.0
2018-10-30,Houston Rockets,Portland Trail Blazers,85,104,-200.0,170.0,-4.5
